0	calico	calico_vxlan	canal	cilium	flannel	kuberouter	weavenet
	10	0	0	0	0	0	0
	5	0	0	0	24	0	0
	0	0	45	0	0	15	27
	0	0	3	0	0	0	26
	0	0	5	0	31	0	0
	0	0	0	16	0	20	0
	0	46	5	0	0	0	0
	1	46	0	26	0	12	0
	45	8	3	0	13	0	0
	0	0	0	26	0	11	0
	0	0	0	0	0	0	0
	25	0	0	0	0	0	0
	0	0	3	0	0	0	0
	45	0	5	0	0	13	0
	0	0	0	0	0	0	0
	22	46	0	46	0	0	0
	0	0	0	0	21	15	22
	30	0	0	0	0	0	0
							
	0	7	0	0	16	0	1
	0	0	0	0	46	0	5
	0	0	0	0	0	16	3
	0	0	0	0	0	0	25
	0	0	0	0	0	0	0
	0	8	0	0	14	0	0
	23	0	14	0	0	0	0
	21	7	0	0	0	0	0
	0	0	0	0	14	0	0
	0	0	0	0	0	16	0
	0	0	0	0	0	0	0
	0	0	7	4	0	13	0
	0	0	0	2	0	33	0
	0	0	0	0	0	34	0
	0	0	13	0	0	0	0
	0	0	14	0	0	12	0
	0	5	0	0	0	0	0
	0	0	0	0	32	0	0
	0	0	0	17	0	0	0
	0	7	0	24	0	0	0
							
	0	0	45	17	0	0	0
	0	0	45	17	0	12	0
	0	0	0	10	0	0	0
	0	0	0	0	18	0	0
	0	0	0	0	14	16	0
	0	0	13	0	0	0	0
	0	38	11	0	16	15	0
	0	0	0	0	0	0	0
	0	0	6	0	0	0	0
	0	0	45	0	0	0	14
	0	0	13	0	18	0	0
	0	0	11	0	30	13	0
	0	0	0	0	6	0	49
	0	0	0	17	0	0	0
	0	0	13	0	15	0	0
	0	0	11	0	0	14	49
	45	0	0	0	0	11	11
	0	0	0	0	0	40	0
	0	0	45	0	18	12	0
	0	0	0	0	0	0	10
							
	0	36	0	0	0	0	0
	16	0	0	15	0	0	0
	23	0	45	4	46	0	0
	0	12	0	0	0	0	0
	0	12	45	0	0	14	0
	0	0	0	0	30	0	0
	0	16	0	0	0	0	0
	0	0	0	0	0	0	0
	16	0	0	0	15	0	0
	0	0	0	21	0	17	0
	0	0	0	0	0	0	0
	0	18	0	0	0	15	18
	0	28	0	0	0	0	0
	24	11	45	15	0	31	0
	0	0	0	32	0	0	0
	0	15	0	11	0	0	0
	0	13	11	0	0	0	0
	21	0	45	0	0	0	0
	29	0	0	15	0	29	0
	0	13	0	0	0	0	0
							
	7	27	0	15	0	45	0
	0	0	0	0	0	19	0
	0	0	0	0	0	16	0
	0	0	0	0	20	0	0
	0	0	0	0	0	22	0
	0	32	15	0	0	0	0
	23	0	0	13	0	0	0
	22	33	0	17	46	16	0
	0	0	3	0	0	45	0
	0	0	0	0	46	21	26
	0	12	3	0	0	0	0
	0	0	0	0	0	1	0
	6	0	45	23	12	31	0
	0	0	0	0	0	0	0
	0	0	15	0	0	0	0
	0	0	0	18	0	26	0
	0	0	0	0	0	0	18
	0	0	0	0	0	0	0
	0	0	0	14	0	20	0
	0	0	45	25	0	0	17
							
	0	0	0	13	0	0	0
	0	0	0	12	0	0	0
	0	46	0	11	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	5	0
	0	0	0	0	0	0	0
	0	0	5	0	0	30	16
	0	0	0	24	0	0	21
	0	0	0	71	0	0	17
	0	0	0	0	0	0	0
	0	0	0	0	14	0	0
	45	0	9	0	16	10	0
	0	15	0	0	0	0	49
	0	0	0	13	46	0	0
	9	0	0	22	16	50	0
	0	0	13	0	46	7	0
	0	0	0	2	0	0	0
	0	0	45	46	0	0	17
	0	0	0	0	20	0	0
	45	0	0	0	46	0	0
							
	12	0	0	0	0	0	0
	0	0	0	0	0	10	0
	10	0	0	0	0	0	0
	0	2	39	0	0	117	0
	45	0	0	0	31	0	29
	14	0	14	41	0	6	17
	23	0	12	0	0	0	0
	21	0	45	0	0	18	0
	0	0	14	0	0	0	0
	10	0	0	0	0	10	0
	0	0	5	0	0	8	0
	0	29	9	0	0	11	0
	10	0	0	0	0	0	21
	23	0	0	0	0	0	16
	0	46	13	21	0	0	0
	0	0	9	25	0	0	8
	45	0	0	0	46	0	0
	22	0	0	0	0	0	0
	15	46	0	0	0	10	17
	0	0	0	0	0	14	0
							
	0	0	0	0	0	0	0
	14	0	0	0	0	5	33
	0	0	0	0	0	0	0
	0	0	0	0	13	0	16
	0	34	0	0	0	4	0
	0	18	11	0	22	0	0
	0	24	13	6	0	0	20
	0	0	0	0	0	0	10
	28	0	12	0	30	0	0
	16	38	0	0	0	10	0
	45	0	12	46	8	0	0
	0	0	0	29	0	0	20
	0	0	36	0	19	0	0
	0	0	0	0	0	0	0
	14	0	12	0	0	0	0
	0	30	13	0	0	11	0
	0	13	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	1	0	11	0
	0	11	45	0	0	0	0
							
	0	16	45	0	0	15	17
	0	46	0	0	0	7	0
	21	0	0	0	0	0	16
	0	0	0	0	0	0	0
	0	0	0	36	19	5	0
	0	0	1	4	9	0	0
	3	0	1	0	33	0	0
	0	0	0	0	0	0	0
	0	0	12	0	26	0	0
	0	0	0	0	0	9	16
	0	0	11	0	0	0	0
	0	0	7	0	0	19	0
	29	0	0	0	19	0	0
	12	0	0	0	35	6	0
	0	0	11	0	0	0	0
	0	0	11	0	0	10	0
	0	0	0	0	0	7	19
	21	0	0	0	0	0	0
	0	0	0	0	19	9	0
	0	26	0	0	0	0	16
							
	0	0	0	0	46	0	0
	0	0	45	0	0	0	0
	0	0	7	0	0	27	0
	45	18	0	0	12	0	0
	0	21	0	0	0	0	0
	0	0	10	0	0	0	18
	0	4	5	0	0	15	0
	0	0	0	0	0	0	0
	0	46	10	0	0	21	0
	0	0	0	28	0	9	0
	0	0	10	0	17	0	1085
	0	0	10	0	0	0	0
	0	0	0	18	0	11	0
	0	0	0	0	0	0	0
	0	39	8	0	0	0	0
	0	0	0	0	0	0	0
	0	16	0	44	0	0	0
	0	0	0	6	0	558	0
	0	46	0	0	12	0	0
	0	0	0	18	0	0	0
							
	0	0	0	0	0	0	0
	31	0	0	0	0	0	0
	0	46	0	0	0	0	0
	0	0	0	0	4	0	0
	0	0	45	0	24	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	23
	22	0	0	19	0	20	0
	31	0	10	0	0	0	0
	0	0	45	0	0	0	0
	0	0	0	0	12	0	0
	45	0	10	0	0	0	29
	0	0	0	0	15	0	0
	0	45	2	0	0	15	0
	0	0	0	0	0	0	0
	0	0	10	0	0	0	0
	0	0	3	0	0	32	0
	0	0	0	0	0	1653	0
	32	0	45	0	0	0	0
	0	0	0	0	0	0	0
							
	0	0	20	0	0	0	0
	0	0	0	0	29	0	29
	1	0	0	1	0	0	0
	11	0	0	0	0	0	16
	0	0	0	0	0	0	12
	0	0	13	1	0	0	0
	0	0	0	16	0	0	0
	0	8	0	0	46	0	11
	0	0	0	46	0	0	12
	0	43	0	0	46	0	0
	0	27	13	0	0	3	0
	0	13	0	0	0	0	0
	0	21	0	0	0	30	0
	22	8	0	15	0	0	36
	0	0	13	0	0	0	0
	0	33	0	0	0	0	0
	0	0	0	13	46	0	0
	12	46	45	25	46	0	24
	0	0	0	0	0	0	13
	45	0	0	0	0	0	0
							
	8	15	0	16	0	0	0
	0	0	0	8	0	0	0
	0	0	0	11	0	0	0
	0	0	0	0	17	0	0
	46	0	0	0	0	0	0
	1	33	0	0	6	5	0
	24	0	13	29	0	0	0
	0	0	0	0	0	0	0
	17	46	14	0	19	0	0
	0	0	0	0	0	0	19
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	45	0	6	22	0
	0	0	14	19	0	0	0
	8	0	0	0	0	0	0
	0	0	6	0	0	0	0
	0	0	41	0	0	15	27
	0	0	0	0	0	0	0
	0	0	0	19	12	0	0
	0	15	45	0	0	4	20
							
	0	0	0	19	0	0	0
	0	0	0	19	0	16	0
	20	0	0	0	33	0	0
	0	0	0	0	0	74	0
	0	0	0	0	0	11	15
	0	0	6	0	0	0	0
	7	26	0	0	11	0	0
	23	37	0	0	0	0	0
	0	0	0	0	0	0	33
	36	0	0	0	0	16	0
	0	8	13	0	16	0	0
	0	0	6	0	11	17	0
	0	0	0	0	14	0	0
	16	0	0	17	0	31	16
	0	0	13	0	15	0	49
	0	0	0	0	46	17	0
	0	16	0	0	0	0	0
	19	0	0	0	0	0	34
	0	0	0	10	15	16	34
	0	0	0	0	0	0	0
							
	0	0	0	7	0	0	10
	14	0	0	20	0	15	0
	0	0	0	18	0	34	24
	0	17	0	46	5	0	37
	0	17	0	46	27	16	0
	0	7	0	13	0	10	37
	0	0	12	0	0	0	0
	0	18	0	0	0	0	0
	0	0	17	0	0	0	0
	0	0	0	31	0	15	0
	29	18	0	0	0	8	0
	0	0	0	31	13	13	0
	0	0	0	30	0	14	0
	0	18	0	0	0	0	0
	1	0	0	0	32	0	0
	0	0	0	0	0	16	0
	44	0	0	0	0	0	0
	0	0	0	0	0	0	0
	30	0	0	16	0	15	0
	0	0	0	31	46	9	0
							
